,customer_id,Total_Orders,Total_Revenue,Average_Order_Value,Purchase_Frequency,CLV,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Churn
3138,15516.0,3,62.43,20.81,3,62.42999999999999,45,3,62.43,3,2,1,321,0
3139,15517.0,1,267.03,267.03,1,267.03,233,1,267.03,2,1,1,211,1
3140,15518.0,15,4218.94,281.26266666666663,15,4218.94,64,15,4218.94,3,4,4,344,0
3141,15519.0,2,344.61,172.305,2,344.61,383,2,344.61,1,2,1,121,1
3142,15520.0,1,343.5,343.5,1,343.5,2,1,343.5,4,1,1,411,0
3143,15521.0,16,7106.69,444.168125,16,7106.69,40,16,7106.69,3,4,4,344,0
3144,15522.0,2,398.84,199.42,2,398.84,33,2,398.84,3,2,2,322,0
3145,15523.0,16,17359.99,1084.999375,16,17359.99,84,16,17359.99,3,4,4,344,0
3146,15524.0,2,591.4,295.7,2,591.4,25,2,591.4,4,2,2,422,0
3147,15525.0,4,1295.7,323.925,4,1295.7,2,4,1295.7,4,3,3,433,0
3148,15526.0,2,148.44,74.22,2,148.44,33,2,148.44,3,2,1,321,0
3149,15527.0,23,5575.64,242.41913043478263,23,5575.64,19,23,5575.64,4,4,4,444,0
3150,15528.0,1,229.33,229.33,1,229.33,254,1,229.33,2,1,1,211,1
3151,15529.0,12,5111.95,425.99583333333334,12,5111.95,23,12,5111.95,4,4,4,444,0
3152,15530.0,5,1813.72,362.744,5,1813.7200000000003,22,5,1813.72,4,3,3,433,0
3153,15531.0,2,2007.44,1003.72,2,2007.44,8,2,2007.44,4,2,3,423,0
3154,15532.0,10,3771.9,377.19,10,3771.9,25,10,3771.9,4,4,4,444,0
3155,15533.0,3,807.57,269.19,3,807.5699999999999,19,3,807.57,4,2,2,422,0
3156,15534.0,1,162.25,162.25,1,162.25,726,1,162.25,1,1,1,111,1
3157,15535.0,6,1087.82,181.3033333333333,6,1087.82,173,6,1087.82,2,3,3,233,1
3158,15536.0,1,259.09,259.09,1,259.09,409,1,259.09,1,1,1,111,1
3159,15537.0,1,110.92,110.92,1,110.92,163,1,110.92,2,1,1,211,1
3160,15538.0,6,3358.4,559.7333333333333,6,3358.4,538,6,3358.4,1,3,4,134,1
3161,15539.0,1,538.46,538.46,1,538.46,7,1,538.46,4,1,2,412,0
3162,15540.0,2,460.68,230.34,2,460.68,11,2,460.68,4,2,2,422,0
3163,15541.0,1,85.13000000000001,85.13000000000001,1,85.13000000000001,114,1,85.13000000000001,2,1,1,211,1
3164,15542.0,3,918.45,306.15000000000003,3,918.45,512,3,918.45,1,2,3,123,1
3165,15543.0,2,242.84,121.42,2,242.84,288,2,242.84,2,2,1,221,1
3166,15544.0,20,8162.43,408.1215,20,8162.43,9,20,8162.43,4,4,4,444,0
3167,15545.0,2,428.05,214.025,2,428.05,54,2,428.05,3,2,2,322,0
3168,15546.0,2,1079.1000000000001,539.5500000000001,2,1079.1000000000001,607,2,1079.1000000000001,1,2,3,123,1
3169,15547.0,26,10154.39,390.55346153846153,26,10154.39,7,26,10154.39,4,4,4,444,0
3170,15548.0,1,158.09,158.09,1,158.09,596,1,158.09,1,1,1,111,1
3171,15549.0,8,2345.96,293.245,8,2345.96,77,8,2345.96,3,4,4,344,0
3172,15550.0,12,2218.8,184.9,12,2218.8,4,12,2218.8,4,4,3,443,0
3173,15551.0,7,1710.08,244.29714285714286,7,1710.08,37,7,1710.08,3,4,3,343,0
3174,15552.0,2,252.52,126.26,2,252.52,217,2,252.52,2,2,1,221,1
3175,15553.0,1,437.23,437.23,1,437.23,60,1,437.23,3,1,2,312,0
3176,15554.0,1,217.2,217.2,1,217.2,278,1,217.2,2,1,1,211,1
3177,15555.0,36,12112.35,336.45416666666665,36,12112.349999999999,12,36,12112.35,4,4,4,444,0
3178,15556.0,1,279.77,279.77,1,279.77,24,1,279.77,4,1,1,411,0
3179,15557.0,1,473.65000000000003,473.65000000000003,1,473.65000000000003,29,1,473.65000000000003,3,1,2,312,0
3180,15558.0,1,214.13,214.13,1,214.13,639,1,214.13,1,1,1,111,1
3181,15559.0,1,1109.4,1109.4,1,1109.4,568,1,1109.4,1,1,3,113,1
3182,15560.0,2,153.52,76.76,2,153.52,398,2,153.52,1,2,1,121,1
3183,15561.0,8,1934.3899999999999,241.79874999999998,8,1934.3899999999999,12,8,1934.3899999999999,4,4,3,443,0
3184,15562.0,3,673.3800000000001,224.46000000000004,3,673.3800000000001,352,3,673.3800000000001,2,2,2,222,1
3185,15563.0,7,2867.0,409.57142857142856,7,2867.0,22,7,2867.0,4,4,4,444,0
3186,15564.0,2,70.74000000000001,35.370000000000005,2,70.74000000000001,463,2,70.74000000000001,1,2,1,121,1
3187,15565.0,2,173.16000000000003,86.58000000000001,2,173.16000000000003,50,2,173.16000000000003,3,2,1,321,0
3188,15566.0,2,227.87,113.935,2,227.87,393,2,227.87,1,2,1,121,1
3189,15567.0,1,186.01,186.01,1,186.01,19,1,186.01,4,1,1,411,0
3190,15568.0,3,758.29,252.76333333333332,3,758.29,3,3,758.29,4,2,2,422,0
3191,15569.0,10,3586.35,358.635,10,3586.35,104,10,3586.35,2,4,4,244,1
3192,15570.0,25,9311.04,372.44160000000005,25,9311.04,7,25,9311.04,4,4,4,444,0
3193,15571.0,14,4051.63,289.40214285714285,14,4051.63,12,14,4051.63,4,4,4,444,0
3194,15572.0,10,4068.67,406.867,10,4068.67,5,10,4068.67,4,4,4,444,0
3195,15573.0,5,1207.18,241.436,5,1207.18,32,5,1207.18,3,3,3,333,0
3196,15574.0,6,1518.7,253.11666666666667,6,1518.7,178,6,1518.7,2,3,3,233,1
3197,15575.0,1,30.1,30.1,1,30.1,620,1,30.1,1,1,1,111,1
3198,15576.0,1,940.67,940.67,1,940.67,38,1,940.67,3,1,3,313,0
3199,15577.0,5,397.98,79.596,5,397.98,151,5,397.98,2,3,2,232,1
3200,15578.0,1,127.1,127.1,1,127.1,162,1,127.1,2,1,1,211,1
3201,15579.0,5,1302.5,260.5,5,1302.5,69,5,1302.5,3,3,3,333,0
3202,15580.0,8,1381.19,172.64875,8,1381.19,377,8,1381.19,2,4,3,243,1
3203,15581.0,38,7794.59,205.12078947368423,38,7794.59,121,38,7794.59,2,4,4,244,1
3204,15582.0,3,682.9100000000001,227.63666666666668,3,682.9100000000001,25,3,682.9100000000001,4,2,2,422,0
3205,15583.0,1,107.86,107.86,1,107.86,376,1,107.86,2,1,1,211,1
3206,15584.0,6,1277.5,212.91666666666666,6,1277.5,24,6,1277.5,4,3,3,433,0
3207,15585.0,1,455.3,455.3,1,455.3,177,1,455.3,2,1,2,212,1
3208,15586.0,3,1139.1000000000001,379.70000000000005,3,1139.1000000000001,593,3,1139.1000000000001,1,2,3,123,1
3209,15587.0,7,1522.08,217.44,7,1522.08,50,7,1522.08,3,4,3,343,0
3210,15588.0,1,579.6,579.6,1,579.6,678,1,579.6,1,1,2,112,1
3211,15589.0,3,478.53,159.51,3,478.53,256,3,478.53,2,2,2,222,1
3212,15590.0,5,1496.6,299.32,5,1496.6,382,5,1496.6,1,3,3,133,1
3213,15591.0,3,217.9,72.63333333333334,3,217.90000000000003,583,3,217.9,1,2,1,121,1
3214,15592.0,1,388.58,388.58,1,388.58,47,1,388.58,3,1,2,312,0
3215,15593.0,1,199.8,199.8,1,199.8,71,1,199.8,3,1,1,311,0
3216,15594.0,5,1771.78,354.356,5,1771.78,16,5,1771.78,4,3,3,433,0
3217,15595.0,1,357.59999999999997,357.59999999999997,1,357.59999999999997,488,1,357.59999999999997,1,1,2,112,1
3218,15596.0,9,3130.04,347.78222222222223,9,3130.04,101,9,3130.04,2,4,4,244,1
3219,15597.0,2,563.37,281.685,2,563.37,35,2,563.37,3,2,2,322,0
3220,15598.0,2,548.02,274.01,2,548.02,53,2,548.02,3,2,2,322,0
3221,15599.0,3,1250.06,416.68666666666667,3,1250.06,27,3,1250.06,3,2,3,323,0
3222,15600.0,4,1199.31,299.8275,4,1199.31,428,4,1199.31,1,3,3,133,1
3223,15601.0,30,14960.12,498.6706666666667,30,14960.12,11,30,14960.12,4,4,4,444,0
3224,15602.0,16,3230.51,201.906875,16,3230.51,8,16,3230.51,4,4,4,444,0
3225,15603.0,2,88.48,44.24,2,88.48,79,2,88.48,3,2,1,321,0
3226,15604.0,1,216.39000000000001,216.39000000000001,1,216.39000000000001,52,1,216.39000000000001,3,1,1,311,0
3227,15605.0,9,1936.8,215.2,9,1936.8,36,9,1936.8,3,4,3,343,0
3228,15606.0,17,5230.99,307.70529411764704,17,5230.99,61,17,5230.99,3,4,4,344,0
3229,15607.0,9,1708.97,189.88555555555556,9,1708.97,337,9,1708.97,2,4,3,243,1
3230,15608.0,5,1785.98,357.196,5,1785.98,28,5,1785.98,3,3,3,333,0
3231,15609.0,1,298.48,298.48,1,298.48,184,1,298.48,2,1,1,211,1
3232,15610.0,1,112.46000000000001,112.46000000000001,1,112.46000000000001,52,1,112.46000000000001,3,1,1,311,0
3233,15611.0,26,2997.28,115.28,26,2997.28,10,26,2997.28,4,4,4,444,0
3234,15612.0,2,195.15,97.575,2,195.15,36,2,195.15,3,2,1,321,0
3235,15613.0,1,433.71999999999997,433.71999999999997,1,433.71999999999997,610,1,433.71999999999997,1,1,2,112,1
3236,15614.0,4,3147.36,786.84,4,3147.36,438,4,3147.36,1,3,4,134,1
3237,15615.0,47,21373.97,454.7653191489362,47,21373.97,10,47,21373.97,4,4,4,444,0
3238,15616.0,1,317.11,317.11,1,317.11,438,1,317.11,1,1,1,111,1
3239,15617.0,3,828.5500000000001,276.18333333333334,3,828.55,396,3,828.5500000000001,1,2,2,122,1
3240,15618.0,4,776.851,194.21275,4,776.851,33,4,776.851,3,3,2,332,0
3241,15619.0,1,336.4,336.4,1,336.4,11,1,336.4,4,1,1,411,0
3242,15620.0,4,1942.36,485.59,4,1942.36,57,4,1942.36,3,3,3,333,0
3243,15621.0,4,1293.03,323.2575,4,1293.03,4,4,1293.03,4,3,3,433,0
3244,15622.0,17,7852.610000000001,461.91823529411766,17,7852.610000000001,43,17,7852.610000000001,3,4,4,344,0
3245,15623.0,8,2437.05,304.63125,8,2437.05,141,8,2437.05,2,4,4,244,1
3246,15624.0,4,588.13,147.0325,4,588.13,117,4,588.13,2,3,2,232,1
3247,15625.0,9,3236.4,359.6,9,3236.4,104,9,3236.4,2,4,4,244,1
3248,15626.0,3,1067.52,355.84,3,1067.52,75,3,1067.52,3,2,3,323,0
3249,15627.0,2,566.9,283.45,2,566.9,457,2,566.9,1,2,2,122,1
3250,15628.0,17,5652.26,332.4858823529412,17,5652.26,5,17,5652.26,4,4,4,444,0
3251,15629.0,4,2240.9,560.225,4,2240.9,450,4,2240.9,1,3,3,133,1
3252,15630.0,3,1481.4,493.8,3,1481.4,45,3,1481.4,3,2,3,323,0
3253,15631.0,1,596.67,596.67,1,596.67,642,1,596.67,1,1,2,112,1
3254,15632.0,8,3285.31,410.66375,8,3285.31,16,8,3285.31,4,4,4,444,0
3255,15633.0,13,4352.46,334.8046153846154,13,4352.46,509,13,4352.46,1,4,4,144,1
3256,15634.0,2,554.65,277.325,2,554.65,17,2,554.65,4,2,2,422,0
3257,15635.0,1,100.35,100.35,1,100.35,396,1,100.35,1,1,1,111,1
3258,15636.0,4,1444.58,361.145,4,1444.58,90,4,1444.58,3,3,3,333,0
3259,15637.0,5,797.59,159.518,5,797.59,53,5,797.59,3,3,2,332,0
3260,15638.0,6,2265.2,377.5333333333333,6,2265.2,379,6,2265.2,2,3,3,233,1
3261,15639.0,3,1065.08,355.02666666666664,3,1065.08,134,3,1065.08,2,2,3,223,1
3262,15640.0,29,23957.58,826.1234482758621,29,23957.58,4,29,23957.58,4,4,4,444,0
3263,15641.0,12,5345.55,445.46250000000003,12,5345.55,105,12,5345.55,2,4,4,244,1
3264,15642.0,1,105.78,105.78,1,105.78,730,1,105.78,1,1,1,111,1
3265,15643.0,3,664.0,221.33333333333334,3,664.0,192,3,664.0,2,2,2,222,1
3266,15644.0,4,813.0,203.25,4,813.0,166,4,813.0,2,3,2,232,1
3267,15645.0,3,1055.17,351.72333333333336,3,1055.17,19,3,1055.17,4,2,3,423,0
3268,15646.0,5,974.61,194.922,5,974.61,158,5,974.61,2,3,3,233,1
3269,15647.0,1,169.0,169.0,1,169.0,415,1,169.0,1,1,1,111,1
3270,15648.0,2,657.35,328.675,2,657.35,204,2,657.35,2,2,2,222,1
3271,15649.0,4,2170.35,542.5875,4,2170.35,336,4,2170.35,2,3,3,233,1
3272,15650.0,2,553.88,276.94,2,553.88,522,2,553.88,1,2,2,122,1
3273,15651.0,5,1259.06,251.81199999999998,5,1259.06,37,5,1259.06,3,3,3,333,0
3274,15652.0,5,1420.34,284.068,5,1420.34,91,5,1420.34,3,3,3,333,1
3275,15653.0,2,877.44,438.72,2,877.44,93,2,877.44,3,2,2,322,1
3276,15654.0,2,922.53,461.265,2,922.53,9,2,922.53,4,2,3,423,0
3277,15655.0,1,560.6700000000001,560.6700000000001,1,560.6700000000001,243,1,560.6700000000001,2,1,2,212,1
3278,15656.0,4,748.5,187.125,4,748.5,45,4,748.5,3,3,2,332,0
3279,15657.0,1,30.0,30.0,1,30.0,23,1,30.0,4,1,1,411,0
3280,15658.0,8,2423.4700000000003,302.93375000000003,8,2423.4700000000003,190,8,2423.4700000000003,2,4,4,244,1
3281,15659.0,3,532.49,177.49666666666667,3,532.49,44,3,532.49,3,2,2,322,0
3282,15660.0,15,2812.9900000000002,187.53266666666667,15,2812.9900000000002,25,15,2812.9900000000002,4,4,4,444,0
3283,15661.0,8,1215.95,151.99375,8,1215.95,317,8,1215.95,2,4,3,243,1
3284,15662.0,2,283.73,141.865,2,283.73,661,2,283.73,1,2,1,121,1
3285,15663.0,1,138.14,138.14,1,138.14,106,1,138.14,2,1,1,211,1
3286,15664.0,4,1254.03,313.5075,4,1254.03,51,4,1254.03,3,3,3,333,0
3287,15665.0,5,4015.12,803.024,5,4015.12,168,5,4015.12,2,3,4,234,1
3288,15666.0,2,632.94,316.47,2,632.94,472,2,632.94,1,2,2,122,1
3289,15667.0,1,301.32000000000005,301.32000000000005,1,301.32000000000005,40,1,301.32000000000005,3,1,1,311,0
3290,15668.0,1,76.32000000000001,76.32000000000001,1,76.32000000000001,218,1,76.32000000000001,2,1,1,211,1
3291,15669.0,4,684.34,171.085,4,684.34,40,4,684.34,3,3,2,332,0
3292,15670.0,2,325.2,162.6,2,325.2,297,2,325.2,2,2,1,221,1
3293,15671.0,7,2657.13,379.59000000000003,7,2657.13,19,7,2657.13,4,4,4,444,0
3294,15672.0,1,45.300000000000004,45.300000000000004,1,45.300000000000004,725,1,45.300000000000004,1,1,1,111,1
3295,15673.0,9,6414.79,712.7544444444444,9,6414.79,88,9,6414.79,3,4,4,344,0
3296,15674.0,13,6948.2300000000005,534.4792307692308,13,6948.23,73,13,6948.2300000000005,3,4,4,344,0
3297,15675.0,4,542.04,135.51,4,542.04,81,4,542.04,3,3,2,332,0
3298,15676.0,3,3435.76,1145.2533333333333,3,3435.76,19,3,3435.76,4,2,4,424,0
3299,15677.0,3,1305.6299999999999,435.21,3,1305.6299999999999,49,3,1305.6299999999999,3,2,3,323,0
3300,15678.0,3,1893.89,631.2966666666667,3,1893.8900000000003,53,3,1893.89,3,2,3,323,0
3301,15679.0,4,781.28,195.32,4,781.28,24,4,781.28,4,3,2,432,0
3302,15680.0,10,4507.58,450.758,10,4507.58,9,10,4507.58,4,4,4,444,0
3303,15681.0,14,2989.7000000000003,213.55,14,2989.7000000000003,25,14,2989.7000000000003,4,4,4,444,0
3304,15682.0,2,318.24,159.12,2,318.24,599,2,318.24,1,2,1,121,1
3305,15683.0,2,524.54,262.27,2,524.54,117,2,524.54,2,2,2,222,1
3306,15684.0,3,173.95,57.98333333333333,3,173.95,547,3,173.95,1,2,1,121,1
3307,15685.0,1,55.980000000000004,55.980000000000004,1,55.980000000000004,450,1,55.980000000000004,1,1,1,111,1
3308,15686.0,1,90.0,90.0,1,90.0,420,1,90.0,1,1,1,111,1
3309,15687.0,9,2993.1,332.56666666666666,9,2993.1,9,9,2993.1,4,4,4,444,0
3310,15688.0,1,190.57,190.57,1,190.57,419,1,190.57,1,1,1,111,1
3311,15689.0,3,521.03,173.67666666666665,3,521.03,120,3,521.03,2,2,2,222,1
3312,15690.0,2,239.76,119.88,2,239.76,4,2,239.76,4,2,1,421,0
3313,15691.0,4,571.3,142.825,4,571.3,252,4,571.3,2,3,2,232,1
3314,15692.0,1,191.04,191.04,1,191.04,28,1,191.04,3,1,1,311,0
3315,15693.0,1,37.5,37.5,1,37.5,659,1,37.5,1,1,1,111,1
3316,15694.0,24,10810.81,450.4504166666666,24,10810.81,1,24,10810.81,4,4,4,444,0
3317,15695.0,4,1131.04,282.76,4,1131.04,267,4,1131.04,2,3,3,233,1
3318,15696.0,13,3906.57,300.5053846153846,13,3906.57,33,13,3906.57,3,4,4,344,0
3319,15697.0,1,246.75,246.75,1,246.75,690,1,246.75,1,1,1,111,1
3320,15698.0,1,46.2,46.2,1,46.2,624,1,46.2,1,1,1,111,1
3321,15699.0,1,309.65,309.65,1,309.65,18,1,309.65,4,1,1,411,0
3322,15700.0,2,696.68,348.34,2,696.68,172,2,696.68,2,2,2,222,1
3323,15701.0,4,1542.14,385.535,4,1542.14,2,4,1542.14,4,3,3,433,0
3324,15702.0,2,140.39,70.195,2,140.39,476,2,140.39,1,2,1,121,1
3325,15703.0,1,211.5,211.5,1,211.5,265,1,211.5,2,1,1,211,1
3326,15704.0,6,3817.96,636.3266666666667,6,3817.96,140,6,3817.96,2,3,4,234,1
3327,15705.0,1,143.1,143.1,1,143.1,201,1,143.1,2,1,1,211,1
3328,15706.0,4,1060.56,265.14,4,1060.56,64,4,1060.56,3,3,3,333,0
3329,15707.0,4,945.58,236.395,4,945.58,35,4,945.58,3,3,3,333,0
3330,15708.0,9,4378.72,486.5244444444445,9,4378.72,41,9,4378.72,3,4,4,344,0
3331,15709.0,2,327.85,163.925,2,327.85,284,2,327.85,2,2,1,221,1
3332,15710.0,1,898.87,898.87,1,898.87,417,1,898.87,1,1,2,112,1
3333,15711.0,2,420.25,210.125,2,420.25,557,2,420.25,1,2,2,122,1
3334,15712.0,12,3472.41,289.3675,12,3472.41,9,12,3472.41,4,4,4,444,0
3335,15713.0,4,1010.79,252.6975,4,1010.79,143,4,1010.79,2,3,3,233,1
3336,15714.0,5,784.8100000000001,156.96200000000002,5,784.8100000000001,12,5,784.8100000000001,4,3,2,432,0
3337,15715.0,5,658.02,131.60399999999998,5,658.02,556,5,658.02,1,3,2,132,1
3338,15716.0,11,3056.81,277.89181818181817,11,3056.81,146,11,3056.81,2,4,4,244,1
3339,15717.0,5,607.0,121.4,5,607.0,234,5,607.0,2,3,2,232,1
3340,15718.0,1,293.79,293.79,1,293.79,540,1,293.79,1,1,1,111,1
3341,15719.0,31,10223.06,329.77612903225804,31,10223.06,33,31,10223.06,3,4,4,344,0
3342,15720.0,2,741.92,370.96,2,741.92,24,2,741.92,4,2,2,422,0
3343,15721.0,1,507.08000000000004,507.08000000000004,1,507.08000000000004,12,1,507.08000000000004,4,1,2,412,0
3344,15722.0,11,5258.1,478.00909090909096,11,5258.1,36,11,5258.1,3,4,4,344,0
3345,15723.0,4,947.65,236.9125,4,947.65,365,4,947.65,2,3,3,233,1
3346,15724.0,3,310.85,103.61666666666667,3,310.85,201,3,310.85,2,2,1,221,1
3347,15725.0,1,415.25,415.25,1,415.25,15,1,415.25,4,1,2,412,0
3348,15726.0,1,321.91,321.91,1,321.91,390,1,321.91,1,1,1,111,1
3349,15727.0,15,9445.51,629.7006666666667,15,9445.51,17,15,9445.51,4,4,4,444,0
3350,15728.0,2,544.6,272.3,2,544.6,380,2,544.6,2,2,2,222,1
3351,15729.0,3,192.55,64.18333333333334,3,192.55,213,3,192.55,2,2,1,221,1
3352,15730.0,5,1726.58,345.316,5,1726.58,66,5,1726.58,3,3,3,333,0
3353,15731.0,1,125.3,125.3,1,125.3,554,1,125.3,1,1,1,111,1
3354,15732.0,10,1682.07,168.207,10,1682.07,212,10,1682.07,2,4,3,243,1
3355,15733.0,1,162.3,162.3,1,162.3,283,1,162.3,2,1,1,211,1
3356,15734.0,4,2263.3,565.825,4,2263.3,115,4,2263.3,2,3,3,233,1
3357,15735.0,1,327.68,327.68,1,327.68,421,1,327.68,1,1,1,111,1
3358,15736.0,2,1815.72,907.86,2,1815.72,435,2,1815.72,1,2,3,123,1
3359,15737.0,8,1205.1200000000001,150.64000000000001,8,1205.1200000000001,15,8,1205.1200000000001,4,4,3,443,0
3360,15738.0,41,13372.97,326.16999999999996,41,13372.969999999998,19,41,13372.97,4,4,4,444,0
3361,15739.0,1,449.12,449.12,1,449.12,66,1,449.12,3,1,2,312,0
3362,15740.0,1,154.88,154.88,1,154.88,49,1,154.88,3,1,1,311,0
3363,15741.0,2,208.62,104.31,2,208.62,458,2,208.62,1,2,1,121,1
3364,15742.0,1,156.87,156.87,1,156.87,619,1,156.87,1,1,1,111,1
3365,15743.0,4,784.46,196.115,4,784.46,16,4,784.46,4,3,2,432,0
3366,15744.0,1,34.8,34.8,1,34.8,78,1,34.8,3,1,1,311,0
3367,15745.0,4,1094.5900000000001,273.64750000000004,4,1094.5900000000001,19,4,1094.5900000000001,4,3,3,433,0
3368,15746.0,1,196.88,196.88,1,196.88,134,1,196.88,2,1,1,211,1
3369,15747.0,9,2562.61,284.7344444444445,9,2562.61,13,9,2562.61,4,4,4,444,0
3370,15748.0,3,614.76,204.92,3,614.76,40,3,614.76,3,2,2,322,0
3371,15749.0,3,44534.3,14844.766666666668,3,44534.3,235,3,44534.3,2,2,4,224,1
3372,15750.0,18,6797.191,377.6217222222222,18,6797.191,3,18,6797.191,4,4,4,444,0
3373,15751.0,11,1380.44,125.49454545454546,11,1380.44,461,11,1380.44,1,4,3,143,1
3374,15752.0,9,4207.54,467.50444444444446,9,4207.54,40,9,4207.54,3,4,4,344,0
3375,15753.0,1,79.2,79.2,1,79.2,305,1,79.2,2,1,1,211,1
3376,15754.0,9,3037.61,337.51222222222225,9,3037.61,51,9,3037.61,3,4,4,344,0
3377,15755.0,17,5993.12,352.53647058823526,17,5993.119999999999,10,17,5993.12,4,4,4,444,0
3378,15756.0,4,532.96,133.24,4,532.96,61,4,532.96,3,3,2,332,0
3379,15757.0,6,2940.36,490.06,6,2940.36,66,6,2940.36,3,3,4,334,0
3380,15758.0,1,205.25,205.25,1,205.25,25,1,205.25,4,1,1,411,0
3381,15759.0,7,830.9300000000001,118.70428571428572,7,830.9300000000001,218,7,830.9300000000001,2,4,2,242,1
3382,15760.0,2,13916.34,6958.17,2,13916.34,631,2,13916.34,1,2,4,124,1
3383,15761.0,1,143.05,143.05,1,143.05,443,1,143.05,1,1,1,111,1
3384,15762.0,2,583.75,291.875,2,583.75,65,2,583.75,3,2,2,322,0
3385,15763.0,2,1086.92,543.46,2,1086.92,32,2,1086.92,3,2,3,323,0
3386,15764.0,8,4503.08,562.885,8,4503.08,88,8,4503.08,3,4,4,344,0
3387,15765.0,1,370.63,370.63,1,370.63,667,1,370.63,1,1,2,112,1
3388,15766.0,3,831.0600000000001,277.02000000000004,3,831.0600000000002,64,3,831.0600000000001,3,3,2,332,0
3389,15768.0,34,15601.09,458.85558823529414,34,15601.09,116,34,15601.09,2,4,4,244,1
3390,15769.0,46,88704.32,1928.3547826086958,46,88704.32,7,46,88704.32,4,4,4,444,0
3391,15770.0,1,321.45,321.45,1,321.45,613,1,321.45,1,1,1,111,1
3392,15771.0,3,1006.54,335.5133333333333,3,1006.54,604,3,1006.54,1,3,3,133,1
3393,15772.0,1,280.88,280.88,1,280.88,418,1,280.88,1,1,1,111,1
3394,15773.0,2,774.52,387.26,2,774.52,6,2,774.52,4,2,2,422,0
3395,15774.0,6,1329.94,221.65666666666667,6,1329.94,69,6,1329.94,3,3,3,333,0
3396,15775.0,2,150.5,75.25,2,150.5,245,2,150.5,2,2,1,221,1
3397,15776.0,1,241.62,241.62,1,241.62,133,1,241.62,2,1,1,211,1
3398,15777.0,7,1762.6100000000001,251.8014285714286,7,1762.6100000000001,241,7,1762.6100000000001,2,4,3,243,1
3399,15778.0,1,307.95000000000005,307.95000000000005,1,307.95000000000005,431,1,307.95000000000005,1,1,1,111,1
3400,15779.0,2,124.08000000000001,62.040000000000006,2,124.08000000000001,463,2,124.08000000000001,1,2,1,121,1
3401,15780.0,3,475.28000000000003,158.42666666666668,3,475.28000000000003,184,3,475.28000000000003,2,3,2,232,1
3402,15781.0,3,345.46000000000004,115.15333333333335,3,345.46000000000004,25,3,345.46000000000004,4,3,1,431,0
3403,15782.0,4,4014.1,1003.525,4,4014.1,10,4,4014.1,4,3,4,434,0
3404,15783.0,1,246.3,246.3,1,246.3,11,1,246.3,4,1,1,411,0
3405,15784.0,2,848.33,424.165,2,848.33,468,2,848.33,1,2,2,122,1
3406,15785.0,16,5969.93,373.120625,16,5969.93,33,16,5969.93,3,4,4,344,0
3407,15786.0,5,8514.82,1702.964,5,8514.82,46,5,8514.82,3,3,4,334,0
3408,15787.0,3,948.05,316.01666666666665,3,948.05,26,3,948.05,4,3,3,433,0
3409,15788.0,1,221.83,221.83,1,221.83,509,1,221.83,1,1,1,111,1
3410,15789.0,6,1962.01,327.00166666666667,6,1962.01,358,6,1962.01,2,3,3,233,1
3411,15790.0,1,220.85,220.85,1,220.85,10,1,220.85,4,1,1,411,0
3412,15791.0,5,3608.34,721.668,5,3608.34,44,5,3608.34,3,3,4,334,0
3413,15792.0,2,933.84,466.92,2,933.84,400,2,933.84,1,2,3,123,1
3414,15793.0,8,2399.57,299.94625,8,2399.57,15,8,2399.57,4,4,4,444,0
3415,15794.0,2,777.0,388.5,2,777.0,736,2,777.0,1,2,2,122,1
3416,15795.0,8,1979.8700000000001,247.48375000000001,8,1979.8700000000001,150,8,1979.8700000000001,2,4,3,243,1
3417,15796.0,17,5175.83,304.4605882352941,17,5175.83,1,17,5175.83,4,4,4,444,0
3418,15797.0,6,2821.08,470.18,6,2821.08,113,6,2821.08,2,3,4,234,1
3419,15798.0,3,1535.37,511.78999999999996,3,1535.37,493,3,1535.37,1,3,3,133,1
3420,15799.0,4,1424.29,356.0725,4,1424.29,76,4,1424.29,3,3,3,333,0
3421,15800.0,7,1242.58,177.51142857142855,7,1242.58,107,7,1242.58,2,4,3,243,1
3422,15801.0,3,1063.95,354.65000000000003,3,1063.95,46,3,1063.95,3,3,3,333,0
3423,15802.0,1,451.42,451.42,1,451.42,143,1,451.42,2,1,2,212,1
3424,15803.0,4,1929.66,482.415,4,1929.66,51,4,1929.66,3,3,3,333,0
3425,15804.0,13,4206.39,323.5684615384616,13,4206.39,1,13,4206.39,4,4,4,444,0
3426,15805.0,30,10189.23,339.64099999999996,30,10189.23,23,30,10189.23,4,4,4,444,0
3427,15806.0,3,784.58,261.5266666666667,3,784.5800000000002,46,3,784.58,3,3,2,332,0
3428,15807.0,5,1817.52,363.504,5,1817.52,50,5,1817.52,3,3,3,333,0
3429,15808.0,21,18409.93,876.6633333333333,21,18409.93,306,21,18409.93,2,4,4,244,1
3430,15809.0,7,1274.44,182.06285714285715,7,1274.44,36,7,1274.44,3,4,3,343,0
3431,15810.0,8,2999.04,374.88,8,2999.04,79,8,2999.04,3,4,4,344,0
3432,15811.0,7,3890.52,555.7885714285715,7,3890.5200000000004,22,7,3890.52,4,4,4,444,0
3433,15812.0,12,5201.47,433.4558333333334,12,5201.47,107,12,5201.47,2,4,4,244,1
3434,15813.0,2,1303.9099999999999,651.9549999999999,2,1303.9099999999999,208,2,1303.9099999999999,2,2,3,223,1
3435,15814.0,6,2634.44,439.0733333333333,6,2634.44,17,6,2634.44,4,3,4,434,0
