ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2011-01-11,23538.70002679757,11830.102530207976,43852.798573035056,23538.70002679757,23538.70002679757,0.20815878635728807,0.20815878635728807,0.20815878635728807,0.3766444188816107,0.3766444188816107,0.3766444188816107,-0.1684856325243226,-0.1684856325243226,-0.1684856325243226,0.0,0.0,0.0,28438.487256804015
2011-01-12,23540.434011325207,11603.14881265479,43283.18934036801,23540.434011325207,23540.434011325207,0.1465994429381703,0.1465994429381703,0.1465994429381703,0.2653353592982465,0.2653353592982465,0.2653353592982465,-0.11873591636007622,-0.11873591636007622,-0.11873591636007622,0.0,0.0,0.0,26991.44852390824
2011-01-13,23542.167995852848,19064.051859443847,51106.97013336174,23542.167995852848,23542.167995852848,0.5003338349363184,0.5003338349363184,0.5003338349363184,0.57567061999937,0.57567061999937,0.57567061999937,-0.07533678506305158,-0.07533678506305158,-0.07533678506305158,0.0,0.0,0.0,35321.11119193296
2011-01-14,23543.90198038048,10174.93599657428,42900.84871966634,23543.90198038048,23543.90198038048,0.11773729463186022,0.11773729463186022,0.11773729463186022,0.15701118389394175,0.15701118389394175,0.15701118389394175,-0.03927388926208153,-0.03927388926208153,-0.03927388926208153,0.0,0.0,0.0,26315.897304628175
2011-01-16,23547.369949080432,1985.0334751895402,34540.992432545834,23547.369949080432,23547.369949080432,-0.24398287406574898,-0.24398287406574898,-0.24398287406574898,-0.25198479381256184,-0.25198479381256184,-0.25198479381256184,0.008001919746812913,0.008001919746812913,0.008001919746812913,0.0,0.0,0.0,17802.214952214337
2011-01-17,23549.103933430404,14222.172336906597,45986.61221650866,23549.103933430404,23549.103933430404,0.26969022347105687,0.26969022347105687,0.26969022347105687,0.2513070539426451,0.2513070539426451,0.2513070539426451,0.018383169528411736,0.018383169528411736,0.018383169528411736,0.0,0.0,0.0,29900.067035780397
2011-01-18,23550.83791778038,17862.043215598726,49038.35414745483,23550.83791778038,23550.83791778038,0.39642018416840985,0.39642018416840985,0.39642018416840985,0.3766444188809053,0.3766444188809053,0.3766444188809053,0.019775765287504576,0.019775765287504576,0.019775765287504576,0.0,0.0,0.0,32886.86542246725
2011-01-19,23552.571902130352,14116.03339774612,45671.92432469158,23552.571902130352,23552.571902130352,0.2777016350963513,0.2777016350963513,0.2777016350963513,0.265335359296151,0.265335359296151,0.265335359296151,0.01236627580020036,0.01236627580020036,0.01236627580020036,0.0,0.0,0.0,30093.15963007633
2011-01-20,23554.305886480328,20703.11942856941,53362.24325944425,23554.305886480328,23554.305886480328,0.5722406247226849,0.5722406247226849,0.5722406247226849,0.5756706200006761,0.5756706200006761,0.5756706200006761,-0.0034299952779913156,-0.0034299952779913156,-0.0034299952779913156,0.0,0.0,0.0,37033.03660186905
2011-01-21,23556.0398708303,10896.80788064202,43695.9618036164,23556.0398708303,23556.0398708303,0.1300261244053295,0.1300261244053295,0.1300261244053295,0.1570111838932196,0.1570111838932196,0.1570111838932196,-0.026985059487890095,-0.026985059487890095,-0.026985059487890095,0.0,0.0,0.0,26618.940441571784
2011-01-23,23559.507839530255,294.484316240374,30990.087246735613,23559.507839530255,23559.507839530255,-0.3459138291163092,-0.3459138291163092,-0.3459138291163092,-0.2519847938122426,-0.2519847938122426,-0.2519847938122426,-0.09392903530406663,-0.09392903530406663,-0.09392903530406663,0.0,0.0,0.0,15409.94827066264
2011-01-24,23561.241823880224,11180.611213344153,42352.314646282546,23561.241823880224,23561.241823880224,0.11609364778969086,0.11609364778969086,0.11609364778969086,0.25130705394297037,0.25130705394297037,0.25130705394297037,-0.13521340615327948,-0.13521340615327948,-0.13521340615327948,0.0,0.0,0.0,26296.552333669508
2011-01-25,23562.975808230203,13094.17722169953,42908.368578715315,23562.975808230203,23562.975808230203,0.19653398523778182,0.19653398523778182,0.19653398523778182,0.376644418882803,0.376644418882803,0.376644418882803,-0.18011043364502116,-0.18011043364502116,-0.18011043364502116,0.0,0.0,0.0,28193.90134788313
2011-01-26,23564.70979258017,8478.3489370414,40048.2891591706,23564.70979258017,23564.70979258017,0.03800474918524287,0.03800474918524287,0.03800474918524287,0.26533535929693286,0.26533535929693286,0.26533535929693286,-0.22733061011168998,-0.22733061011168998,-0.22733061011168998,0.0,0.0,0.0,24460.280677870218
2011-01-27,23566.44377693015,14639.026685966708,45980.175269957115,23566.44377693015,23566.44377693015,0.30011715297148067,0.30011715297148067,0.30011715297148067,0.5756706200020265,0.5756706200020265,0.5756706200020265,-0.27555346703054584,-0.27555346703054584,-0.27555346703054584,0.0,0.0,0.0,30639.137788924894
2011-01-28,23568.17776128012,3097.3943701234903,35080.173524392325,23568.17776128012,23568.17776128012,-0.16645279522367779,-0.16645279522367779,-0.16645279522367779,0.15701118389132568,0.15701118389132568,0.15701118389132568,-0.32346397911500346,-0.32346397911500346,-0.32346397911500346,0.0,0.0,0.0,19645.188694586523
2011-01-30,23571.645729980075,-8728.799526602623,23639.967324006873,23571.645729980075,23571.645729980075,-0.665311396829686,-0.665311396829686,-0.665311396829686,-0.25198479381346517,-0.25198479381346517,-0.25198479381346517,-0.4133266030162209,-0.4133266030162209,-0.4133266030162209,0.0,0.0,0.0,7889.161183792528
2011-01-31,23573.379714330047,2082.612495082849,34482.34709779867,23573.379714330047,23573.379714330047,-0.20167888671400303,-0.20167888671400303,-0.20167888671400303,0.25130705394227376,0.25130705394227376,0.25130705394227376,-0.4529859406562768,-0.4529859406562768,-0.4529859406562768,0.0,0.0,0.0,18819.1267374575
2011-02-01,23575.113698680023,6085.708544902129,35950.211240886805,23575.113698680023,23575.113698680023,-0.11116154525907561,-0.11116154525907561,-0.11116154525907561,0.37664441888209754,0.37664441888209754,0.37664441888209754,-0.48780596414117317,-0.48780596414117317,-0.48780596414117317,0.0,0.0,0.0,20954.46763027635
2011-02-02,23576.847683029995,1662.7744768652378,33123.43773441835,23576.847683029995,23576.847683029995,-0.2516477895433563,-0.2516477895433563,-0.2516477895433563,0.2653353592977147,0.2653353592977147,0.2653353592977147,-0.516983148841071,-0.516983148841071,-0.516983148841071,0.0,0.0,0.0,17643.786079195095
2011-02-03,23578.58166737997,8820.252424621976,40330.00804742269,23578.58166737997,23578.58166737997,0.03578148068311891,0.03578148068311891,0.03578148068311891,0.57567061999815,0.57567061999815,0.57567061999815,-0.539889139315031,-0.539889139315031,-0.539889139315031,0.0,0.0,0.0,24422.25823184667
2011-02-04,23580.315651729943,-1580.2996056581983,29082.520900187585,23580.315651729943,23580.315651729943,-0.39907286325249053,-0.39907286325249053,-0.39907286325249053,0.15701118389449845,0.15701118389449845,0.15701118389449845,-0.556084047146989,-0.556084047146989,-0.556084047146989,0.0,0.0,0.0,14170.051568196559
2011-02-06,23583.783620429895,-12599.330025492063,19790.97555565956,23583.783620429895,23583.783620429895,-0.8195492531397135,-0.8195492531397135,-0.8195492531397135,-0.2519847938126658,-0.2519847938126658,-0.2519847938126658,-0.5675644593270477,-0.5675644593270477,-0.5675644593270477,0.0,0.0,0.0,4255.711368097966
2011-02-07,23585.517592835487,1898.9482091968669,31391.238898619144,23585.517592835487,23585.517592835487,-0.3116473503506838,-0.3116473503506838,-0.3116473503506838,0.25130705394282593,0.25130705394282593,0.25130705394282593,-0.5629544042935097,-0.5629544042935097,-0.5629544042935097,0.0,0.0,0.0,16235.153528378869
2011-02-08,23587.25156524108,4082.454493863089,36176.25805487233,23587.25156524108,23587.25156524108,-0.17518537678809876,-0.17518537678809876,-0.17518537678809876,0.37664441888316236,0.37664441888316236,0.37664441888316236,-0.5518297956712611,-0.5518297956712611,-0.5518297956712611,0.0,0.0,0.0,19455.11001238865
2011-02-09,23588.98553764667,291.23306455706347,33268.62225767648,23588.98553764667,23588.98553764667,-0.26936307533467496,-0.26936307533467496,-0.26936307533467496,0.2653353592984965,0.2653353592984965,0.2653353592984965,-0.5346984346331715,-0.5346984346331715,-0.5346984346331715,0.0,0.0,0.0,17234.98384920099
2011-02-10,23590.719510052262,8804.68275544151,39743.76716884567,23590.719510052262,23590.719510052262,0.0634489906299029,0.0634489906299029,0.0634489906299029,0.5756706199977285,0.5756706199977285,0.5756706199977285,-0.5122216293678256,-0.5122216293678256,-0.5122216293678256,0.0,0.0,0.0,25087.526851198236
2011-02-11,23592.453482457855,77.60074227336948,31896.68140011452,23592.453482457855,23592.453482457855,-0.3281804428165842,-0.3281804428165842,-0.3281804428165842,0.15701118389260454,0.15701118389260454,0.15701118389260454,-0.4851916267091888,-0.4851916267091888,-0.4851916267091888,0.0,0.0,0.0,15849.871651455172
2011-02-13,23595.921427269037,-8325.78705190321,25529.566132100583,23595.921427269037,23595.921427269037,-0.6731228375553069,-0.6731228375553069,-0.6731228375553069,-0.2519847938118666,-0.2519847938118666,-0.2519847938118666,-0.4211380437434403,-0.4211380437434403,-0.4211380437434403,0.0,0.0,0.0,7712.967841413636
2011-02-14,23597.65539967463,6128.203308747601,36347.116269573635,23597.65539967463,23597.65539967463,-0.13480219680885672,-0.13480219680885672,-0.13480219680885672,0.25130705394337827,0.25130705394337827,0.25130705394337827,-0.386109250752235,-0.386109250752235,-0.386109250752235,0.0,0.0,0.0,20416.63961226011
2011-02-15,23599.389372080223,8596.856888737451,40229.79104105887,23599.389372080223,23599.389372080223,0.026188364528022118,0.026188364528022118,0.026188364528022118,0.37664441888151945,0.37664441888151945,0.37664441888151945,-0.35045605435349736,-0.35045605435349736,-0.35045605435349736,0.0,0.0,0.0,24217.41878359499
2011-02-16,23601.123344485815,5873.1930857617035,38177.4014759712,23601.123344485815,23601.123344485815,-0.04986507997711184,-0.04986507997711184,-0.04986507997711184,0.26533535929640106,0.26533535929640106,0.26533535929640106,-0.31520043927351293,-0.31520043927351293,-0.31520043927351293,0.0,0.0,0.0,22424.251441363347
2011-02-17,23602.857316891404,14651.214013856239,47439.00916713396,23602.857316891404,23602.857316891404,0.29435053991244897,0.29435053991244897,0.29435053991244897,0.5756706199990789,0.5756706199990789,0.5756706199990789,-0.2813200800866299,-0.2813200800866299,-0.2813200800866299,0.0,0.0,0.0,30550.37111159489
2011-02-18,23604.591289296997,4616.297376120914,37618.388674620444,23604.591289296997,23604.591289296997,-0.09270940566979513,-0.09270940566979513,-0.09270940566979513,0.15701118389188234,0.15701118389188234,0.15701118389188234,-0.2497205895616775,-0.2497205895616775,-0.2497205895616775,0.0,0.0,0.0,21416.22365978785
2011-02-20,23608.059234108183,-3075.550284408897,29494.96879350967,23608.059234108183,23608.059234108183,-0.4484637943326689,-0.4484637943326689,-0.4484637943326689,-0.2519847938160711,-0.2519847938160711,-0.2519847938160711,-0.1964790005165979,-0.1964790005165979,-0.1964790005165979,0.0,0.0,0.0,13020.699413149625
2011-02-21,23609.793206513772,9261.51734104246,42224.26151724885,23609.793206513772,23609.793206513772,0.07522803730357921,0.07522803730357921,0.07522803730357921,0.2513070539431925,0.2513070539431925,0.2513070539431925,-0.17607901663961328,-0.17607901663961328,-0.17607901663961328,0.0,0.0,0.0,25385.91161058318
2011-02-22,23611.527178919365,12395.629778603132,45491.62421638389,23611.527178919365,23611.527178919365,0.2162316588871777,0.2162316588871777,0.2162316588871777,0.3766444188825844,0.3766444188825844,0.3766444188825844,-0.16041275999540666,-0.16041275999540666,-0.16041275999540666,0.0,0.0,0.0,28717.086869676783
2011-02-23,23613.26115132496,10524.416793134811,42544.69416671723,23613.26115132496,23613.26115132496,0.11561194478032155,0.11561194478032155,0.11561194478032155,0.2653353592971829,0.2653353592971829,0.2653353592971829,-0.14972341451686133,-0.14972341451686133,-0.14972341451686133,0.0,0.0,0.0,26343.23619563525
2011-02-24,23614.995123730554,17458.851315547738,49632.09971587079,23614.995123730554,23614.995123730554,0.4315794732812776,0.4315794732812776,0.4315794732812776,0.5756706200004292,0.5756706200004292,0.5756706200004292,-0.14409114671915169,-0.14409114671915169,-0.14409114671915169,0.0,0.0,0.0,33806.74228077013
2011-02-25,23616.729096136147,7736.640335225841,40662.93387294697,23616.729096136147,23616.729096136147,0.013577032933590083,0.013577032933590083,0.013577032933590083,0.15701118389116023,0.15701118389116023,0.15701118389116023,-0.14343415095757014,-0.14343415095757014,-0.14343415095757014,0.0,0.0,0.0,23937.37420485806
2011-02-27,23620.19704094733,-2113.9491987775727,28382.71045417685,23620.19704094733,23620.19704094733,-0.4079335832748531,-0.4079335832748531,-0.4079335832748531,-0.25198479381527183,-0.25198479381527183,-0.25198479381527183,-0.15594878945958127,-0.15594878945958127,-0.15594878945958127,0.0,0.0,0.0,13984.725424375603
2011-02-28,23621.93101335292,10772.203992702458,41767.792737050404,23621.93101335292,23621.93101335292,0.08308454401827486,0.08308454401827486,0.08308454401827486,0.251307053942496,0.251307053942496,0.251307053942496,-0.1682225099242211,-0.1682225099242211,-0.1682225099242211,0.0,0.0,0.0,25584.548380428492
2011-03-01,23623.664994666255,13128.870072485797,44402.01938043439,23623.664994666255,23623.664994666255,0.19293561309722915,0.19293561309722915,0.19293561309722915,0.37664441888187894,0.37664441888187894,0.37664441888187894,-0.18370880578464976,-0.18370880578464976,-0.18370880578464976,0.0,0.0,0.0,28181.511284015738
2011-03-02,23625.39897597959,7302.093602893298,41282.70367231356,23625.39897597959,23625.39897597959,0.0636454901147726,0.0636454901147726,0.0636454901147726,0.2653353592960236,0.2653353592960236,0.2653353592960236,-0.20168986918125098,-0.20168986918125098,-0.20168986918125098,0.0,0.0,0.0,25129.04907296286
2011-03-03,23627.132957292928,16410.140842463028,48133.74385715444,23627.132957292928,23627.132957292928,0.3542896431237421,0.3542896431237421,0.3542896431237421,0.5756706200000078,0.5756706200000078,0.5756706200000078,-0.22138097687626568,-0.22138097687626568,-0.22138097687626568,0.0,0.0,0.0,31997.981460769446
2011-03-04,23628.86693860626,4749.991321454003,36270.397241079074,23628.86693860626,23628.86693860626,-0.08494500664502092,-0.08494500664502092,-0.08494500664502092,0.15701118389316115,0.15701118389316115,0.15701118389316115,-0.24195619053818207,-0.24195619053818207,-0.24195619053818207,0.0,0.0,0.0,21621.712679492037
2011-03-06,23632.334901232934,-4991.969615288369,27257.18757262154,23632.334901232934,23632.334901232934,-0.5343936302200969,-0.5343936302200969,-0.5343936302200969,-0.25198479381447253,-0.25198479381447253,-0.25198479381447253,-0.2824088364056244,-0.2824088364056244,-0.2824088364056244,0.0,0.0,0.0,11003.365662785971
2011-03-07,23634.068882546268,6444.587759787932,40404.25734315355,23634.068882546268,23634.068882546268,-0.049360387919372306,-0.049360387919372306,-0.049360387919372306,0.25130705394179936,0.25130705394179936,0.25130705394179936,-0.30066744186117167,-0.30066744186117167,-0.30066744186117167,0.0,0.0,0.0,22467.48207439062
2011-03-08,23635.802863859604,9321.483276032646,41283.487065411304,23635.802863859604,23635.802863859604,0.060021415894372626,0.060021415894372626,0.060021415894372626,0.3766444188811735,0.3766444188811735,0.3766444188811735,-0.31662300298680085,-0.31662300298680085,-0.31662300298680085,0.0,0.0,0.0,25054.457217548723
2011-03-09,23637.53684517294,6186.006661772357,38061.888524534945,23637.53684517294,23637.53684517294,-0.06429728371037254,-0.06429728371037254,-0.06429728371037254,0.26533535929881563,0.26533535929881563,0.26533535929881563,-0.32963264300918815,-0.32963264300918815,-0.32963264300918815,0.0,0.0,0.0,22117.70743242447
2011-03-10,23639.270826486274,13294.342644770171,46548.75521997738,23639.270826486274,23639.270826486274,0.23651278867808156,0.23651278867808156,0.23651278867808156,0.5756706199996307,0.5756706199996307,0.5756706199996307,-0.3391578313215491,-0.3391578313215491,-0.3391578313215491,0.0,0.0,0.0,29230.26069197496
2011-03-11,23641.00480779961,2936.2094205572,35549.51662002221,23641.00480779961,23641.00480779961,-0.18776923101104248,-0.18776923101104248,-0.18776923101104248,0.1570111838912673,0.1570111838912673,0.1570111838912673,-0.3447804149023098,-0.3447804149023098,-0.3447804149023098,0.0,0.0,0.0,19201.95151471072
2011-03-13,23644.47277042628,-6782.700496210759,25205.92208486322,23644.47277042628,23644.47277042628,-0.595300618202656,-0.595300618202656,-0.595300618202656,-0.2519847938131933,-0.2519847938131933,-0.2519847938131933,-0.34331582438946273,-0.34331582438946273,-0.34331582438946273,0.0,0.0,0.0,9568.903513115649
2011-03-14,23646.206751739617,4851.1253899650055,37715.07477488842,23646.206751739617,23646.206751739617,-0.08477544356281116,-0.08477544356281116,-0.08477544356281116,0.2513070539416137,0.2513070539416137,0.2513070539416137,-0.33608249750442487,-0.33608249750442487,-0.33608249750442487,0.0,0.0,0.0,21641.58908578295
2011-03-15,23647.940733052954,9273.811227347172,40743.95048300574,23647.940733052954,23647.940733052954,0.051987516773024434,0.051987516773024434,0.051987516773024434,0.376644418881301,0.376644418881301,0.376644418881301,-0.3246569021082766,-0.3246569021082766,-0.3246569021082766,0.0,0.0,0.0,24877.33844856003
2011-03-16,23649.674714366287,6866.672513733056,39713.327726868876,23649.674714366287,23649.674714366287,-0.04398359779913216,-0.04398359779913216,-0.04398359779913216,0.26533535929765617,0.26533535929765617,0.26533535929765617,-0.30931895709678836,-0.30931895709678836,-0.30931895709678836,0.0,0.0,0.0,22609.476933649294
2011-03-17,23651.40869567962,14588.717295746079,45788.96081670466,23651.40869567962,23651.40869567962,0.28519376447135836,0.28519376447135836,0.28519376447135836,0.5756706199992534,0.5756706199992534,0.5756706199992534,-0.290476855527895,-0.290476855527895,-0.290476855527895,0.0,0.0,0.0,30396.642976651106
2011-03-18,23653.142676992957,4414.502541481665,37075.54777529029,23653.142676992957,23653.142676992957,-0.11164244147572827,-0.11164244147572827,-0.11164244147572827,0.15701118388937335,0.15701118388937335,0.15701118388937335,-0.2686536253651016,-0.2686536253651016,-0.2686536253651016,0.0,0.0,0.0,21012.448079959722
2011-03-20,23656.61063961963,-2892.7451242681996,28665.326307789528,23656.61063961963,23656.61063961963,-0.4706105344539866,-0.4706105344539866,-0.4706105344539866,-0.25198479381537575,-0.25198479381537575,-0.25198479381537575,-0.21862574063861082,-0.21862574063861082,-0.21862574063861082,0.0,0.0,0.0,12523.56046313837
2011-03-21,23658.344620932963,8760.217279502733,41217.20266791388,23658.344620932963,23658.344620932963,0.05943184391275064,0.05943184391275064,0.05943184391275064,0.251307053942166,0.251307053942166,0.251307053942166,-0.19187521002941535,-0.19187521002941535,-0.19187521002941535,0.0,0.0,0.0,25064.403665678314
2011-03-22,23660.078602246296,12170.037202940217,45034.99261646397,23660.078602246296,23660.078602246296,0.211638503529177,0.211638503529177,0.211638503529177,0.37664441888236583,0.37664441888236583,0.37664441888236583,-0.16500591535318881,-0.16500591535318881,-0.16500591535318881,0.0,0.0,0.0,28667.462231008405
2011-03-23,23661.812583559633,10627.339768433938,42322.10011984786,23661.812583559633,23661.812583559633,0.12652264358496335,0.12652264358496335,0.12652264358496335,0.2653353592984381,0.2653353592984381,0.2653353592984381,-0.13881271571347475,-0.13881271571347475,-0.13881271571347475,0.0,0.0,0.0,26655.56766364355
2011-03-24,23663.546570298626,18859.0599838913,51146.55012439315,23663.546570298626,23663.546570298626,0.4615973547799871,0.4615973547799871,0.4615973547799871,0.5756706200006038,0.5756706200006038,0.5756706200006038,-0.11407326522061666,-0.11407326522061666,-0.11407326522061666,0.0,0.0,0.0,34586.5770718615
2011-03-25,23665.280557037622,9534.089012863205,40583.88907521413,23665.280557037622,23665.280557037622,0.06548734811608065,0.06548734811608065,0.06548734811608065,0.1570111838913743,0.1570111838913743,0.1570111838913743,-0.09152383577529367,-0.09152383577529367,-0.09152383577529367,0.0,0.0,0.0,25215.05702314106
2011-03-27,23668.748530515608,485.40473075254476,31441.145018795825,23668.748530515608,23668.748530515608,-0.3075829928115236,-0.3075829928115236,-0.3075829928115236,-0.2519847938140966,-0.2519847938140966,-0.2519847938140966,-0.055598198997427045,-0.055598198997427045,-0.055598198997427045,0.0,0.0,0.0,16388.644021396263
2011-03-28,23670.4825172546,12210.488235000594,43981.84878428497,23670.4825172546,23670.4825172546,0.20801426124094316,0.20801426124094316,0.20801426124094316,0.25130705394271824,0.25130705394271824,0.25130705394271824,-0.04329279270177508,-0.04329279270177508,-0.04329279270177508,0.0,0.0,0.0,28594.28045129798
2011-03-29,23672.216503993597,16296.485483850198,47709.69569528562,23672.216503993597,23672.216503993597,0.34135858535463504,0.34135858535463504,0.34135858535463504,0.3766444188834306,0.3766444188834306,0.3766444188834306,-0.03528583352879558,-0.03528583352879558,-0.03528583352879558,0.0,0.0,0.0,31752.930842005495
2011-03-30,23673.95049073259,13375.429605101912,46273.20201286496,23673.95049073259,23673.95049073259,0.23352205977621904,0.23352205977621904,0.23352205977621904,0.2653353592963426,0.2653353592963426,0.2653353592963426,-0.03181329952012357,-0.03181329952012357,-0.03181329952012357,0.0,0.0,0.0,29202.3401723687
2011-03-31,23675.684477471586,22217.516216067466,54063.60034463201,23675.684477471586,23675.684477471586,0.5426964819771434,0.5426964819771434,0.5426964819771434,0.5756706199984547,0.5756706199984547,0.5756706199984547,-0.0329741380213113,-0.0329741380213113,-0.0329741380213113,0.0,0.0,0.0,36524.39515179628
2011-04-01,23677.41846421058,10483.652589900328,42692.615790302036,23677.41846421058,23677.41846421058,0.1182841952483242,0.1182841952483242,0.1182841952483242,0.1570111838906522,0.1570111838906522,0.1570111838906522,-0.038726988642327986,-0.038726988642327986,-0.038726988642327986,0.0,0.0,0.0,26478.08285280754
2011-04-03,23680.886437688565,5.7501308584085,32657.16896066512,23680.886437688565,23680.886437688565,-0.31513651935718345,-0.31513651935718345,-0.31513651935718345,-0.2519847938132972,-0.2519847938132972,-0.2519847938132972,-0.06315172554388623,-0.06315172554388623,-0.06315172554388623,0.0,0.0,0.0,16218.174310422659
2011-04-04,23682.62042442756,12150.862378424545,43910.85579152227,23682.62042442756,23682.62042442756,0.170238208353844,0.170238208353844,0.170238208353844,0.2513070539420217,0.2513070539420217,0.2513070539420217,-0.08106884558817767,-0.08106884558817767,-0.08106884558817767,0.0,0.0,0.0,27714.307294606264
2011-04-05,23684.354411166554,14758.170811723243,47651.455237890164,23684.354411166554,23684.354411166554,0.27455384975940644,0.27455384975940644,0.27455384975940644,0.3766444188826208,0.3766444188826208,0.3766444188826208,-0.10209056912321438,-0.10209056912321438,-0.10209056912321438,0.0,0.0,0.0,30186.98509381851
2011-04-06,23686.08839790555,10744.165252136067,43066.877145634855,23686.08839790555,23686.08839790555,0.13976618321197654,0.13976618321197654,0.13976618321197654,0.26533535929712443,0.26533535929712443,0.26533535929712443,-0.1255691760851479,-0.1255691760851479,-0.1255691760851479,0.0,0.0,0.0,26996.60256850229
2011-04-07,23687.822384644543,18261.218383759842,50068.59032358669,23687.822384644543,23687.822384644543,0.4248903312588656,0.4248903312588656,0.4248903312588656,0.5756706199998052,0.5756706199998052,0.5756706199998052,-0.15078028874093952,-0.15078028874093952,-0.15078028874093952,0.0,0.0,0.0,33752.549084457336
2011-04-08,23689.556371383533,7960.123813719382,38464.781051084785,23689.556371383533,23689.556371383533,-0.019933081166341293,-0.019933081166341293,-0.019933081166341293,0.15701118388993002,0.15701118388993002,0.15701118388993002,-0.1769442650562713,-0.1769442650562713,-0.1769442650562713,0.0,0.0,0.0,23217.350521438126
2011-04-10,23693.024344861522,-2938.907871713298,29813.464584986945,23693.024344861522,23693.024344861522,-0.4808597568326993,-0.4808597568326993,-0.4808597568326993,-0.25198479381451977,-0.25198479381451977,-0.25198479381451977,-0.22887496301817953,-0.22887496301817953,-0.22887496301817953,0.0,0.0,0.0,12300.002419760185
2011-04-11,23694.75833160052,8550.870268667155,40097.794856330394,23694.75833160052,23694.75833160052,-0.0017101487663638837,-0.0017101487663638837,-0.0017101487663638837,0.2513070539430849,0.2513070539430849,0.2513070539430849,-0.2530172027094488,-0.2530172027094488,-0.2530172027094488,0.0,0.0,0.0,23654.23676987044
2011-04-12,23696.49231833951,10884.338550878761,42859.68697887305,23696.49231833951,23696.49231833951,0.10173322847392208,0.10173322847392208,0.10173322847392208,0.3766444188801449,0.3766444188801449,0.3766444188801449,-0.2749111904062228,-0.2749111904062228,-0.2749111904062228,0.0,0.0,0.0,26107.212985391685
2011-04-13,23698.226305078508,6896.518158914795,40017.28948754963,23698.226305078508,23698.226305078508,-0.028518852317720236,-0.028518852317720236,-0.028518852317720236,0.26533535929790625,0.26533535929790625,0.26533535929790625,-0.29385421161562647,-0.29385421161562647,-0.29385421161562647,0.0,0.0,0.0,23022.38008889206
2011-04-14,23699.960291817504,13583.030685115642,47281.085181101174,23699.960291817504,23699.960291817504,0.2664444229691405,0.2664444229691405,0.2664444229691405,0.5756706199994279,0.5756706199994279,0.5756706199994279,-0.3092261970302875,-0.3092261970302875,-0.3092261970302875,0.0,0.0,0.0,30014.682536162363
2011-04-15,23701.694275253853,4286.665425595939,36530.95689846794,23701.694275253853,23701.694275253853,-0.16349668665656958,-0.16349668665656958,-0.16349668665656958,0.15701118388803612,0.15701118388803612,0.15701118388803612,-0.3205078705446057,-0.3205078705446057,-0.3205078705446057,0.0,0.0,0.0,19826.545793102865
2011-04-17,23705.16224212656,-5931.038642000608,24648.656428647337,23705.16224212656,23705.16224212656,-0.5812994217998673,-0.5812994217998673,-0.5812994217998673,-0.2519847938137206,-0.2519847938137206,-0.2519847938137206,-0.32931462798614664,-0.32931462798614664,-0.32931462798614664,0.0,0.0,0.0,9925.365137106346
2011-04-18,23706.89622556291,5523.5819476922115,38272.433778391816,23706.89622556291,23706.89622556291,-0.07511694818025935,-0.07511694818025935,-0.07511694818025935,0.2513070539423883,0.2513070539423883,0.2513070539423883,-0.32642400212264766,-0.32642400212264766,-0.32642400212264766,0.0,0.0,0.0,21926.106530272515
2011-04-19,23708.63020899926,9391.025249541412,40983.96418771382,23708.63020899926,23708.63020899926,0.05802085887601856,0.05802085887601856,0.05802085887601856,0.37664441888120975,0.37664441888120975,0.37664441888120975,-0.3186235600051912,-0.3186235600051912,-0.3186235600051912,0.0,0.0,0.0,25084.225296499317
2011-04-20,23710.364192435612,6967.769506697024,38860.359090026905,23710.364192435612,23710.364192435612,-0.040716930187723974,-0.040716930187723974,-0.040716930187723974,0.2653353592986881,0.2653353592986881,0.2653353592986881,-0.3060522894864121,-0.3060522894864121,-0.3060522894864121,0.0,0.0,0.0,22744.9509488867
2011-04-21,23712.09817587196,14533.54362350873,45344.07652947597,23712.09817587196,23712.09817587196,0.28668619073043067,0.28668619073043067,0.28668619073043067,0.5756706200007341,0.5756706200007341,0.5756706200007341,-0.28898442927030343,-0.28898442927030343,-0.28898442927030343,0.0,0.0,0.0,30510.029276138685
2011-04-26,23720.768093053724,12694.20501847849,45895.438305761774,23720.768093053724,23720.768093053724,0.22270234617240778,0.22270234617240778,0.22270234617240778,0.3766444188831075,0.3766444188831075,0.3766444188831075,-0.15394207271069976,-0.15394207271069976,-0.15394207271069976,0.0,0.0,0.0,29003.43880038838
2011-04-27,23722.50207649007,11586.677844386248,44931.16906955344,23722.50207649007,23722.50207649007,0.14356235961222757,0.14356235961222757,0.14356235961222757,0.26533535929659263,0.26533535929659263,0.26533535929659263,-0.12177299968436506,-0.12177299968436506,-0.12177299968436506,0.0,0.0,0.0,27128.16045049695
2011-04-28,23724.236059926425,19636.922233820726,50465.99807330359,23724.236059926425,23724.236059926425,0.48595019308837345,0.48595019308837345,0.48595019308837345,0.575670620000357,0.575670620000357,0.575670620000357,-0.08972042691198343,-0.08972042691198343,-0.08972042691198343,0.0,0.0,0.0,35253.03315412182
2011-05-01,23729.438010235477,2862.2158047534926,33706.22084296898,23729.438010235477,23729.438010235477,-0.25418501611998434,-0.25418501611998434,-0.25418501611998434,-0.251984793812122,-0.251984793812122,-0.251984793812122,-0.002200222307862286,-0.002200222307862286,-0.002200222307862286,0.0,0.0,0.0,17697.770427085605
